order_id,customer_id,product_id,store_id,order_date,quantity
ORD-01838,CUST-0386,PROD-075,STORE-15,2026-04-09,9
ORD-01839,CUST-0045,PROD-033,STORE-03,2025-11-16,1
ORD-01840,CUST-0291,PROD-026,STORE-13,2025-12-08,10
ORD-01841,CUST-0278,PROD-007,STORE-08,2025-12-02,1
ORD-01842,CUST-0069,PROD-050,STORE-11,2025-05-27,5
ORD-01843,CUST-0679,PROD-085,STORE-06,2025-10-27,2
ORD-01844,CUST-0020,PROD-038,STORE-14,2025-01-28,7
ORD-01845,CUST-0237,PROD-049,STORE-09,2025-12-19,2
ORD-01846,CUST-0926,PROD-041,STORE-08,2025-10-16,10
ORD-01847,CUST-0545,PROD-012,STORE-03,2026-06-20,4
ORD-01848,CUST-0513,PROD-059,STORE-09,2026-06-10,1
ORD-01849,CUST-0041,PROD-032,STORE-15,2026-05-26,9
ORD-01850,CUST-0313,PROD-043,STORE-08,2026-04-18,7
ORD-01851,CUST-0763,PROD-021,STORE-01,2024-09-07,6
ORD-01852,CUST-0701,PROD-046,STORE-06,2024-08-29,5
ORD-01853,CUST-0242,PROD-065,STORE-05,2026-03-09,1
ORD-01854,CUST-0641,PROD-033,STORE-15,2026-04-03,7
ORD-01855,CUST-0912,PROD-004,STORE-09,2024-09-10,5
ORD-01856,CUST-0231,PROD-020,STORE-06,2024-08-30,7
ORD-01857,CUST-0673,PROD-018,STORE-02,2025-11-08,7
ORD-01858,CUST-0534,PROD-087,STORE-10,2024-07-04,4
ORD-01859,CUST-0428,PROD-031,STORE-10,2025-10-13,3
ORD-01860,CUST-0437,PROD-040,STORE-15,2026-06-16,10
ORD-01861,CUST-0338,PROD-058,STORE-09,2025-05-07,3
ORD-01862,CUST-0212,PROD-084,STORE-03,2024-09-10,10
ORD-01863,CUST-0555,PROD-088,STORE-13,2025-07-12,4
ORD-01864,CUST-0884,PROD-018,STORE-05,2026-01-25,9
ORD-01865,CUST-0932,PROD-018,STORE-07,2026-01-26,3
ORD-01866,CUST-GHOST-999,PROD-073,STORE-15,2025-10-19,3
ORD-01867,CUST-0326,PROD-009,STORE-09,2026-06-12,9
ORD-01868,CUST-0972,PROD-093,STORE-02,2025-08-19,3
ORD-01869,CUST-0326,PROD-019,STORE-12,2024-09-07,1
ORD-01870,CUST-0784,PROD-041,STORE-15,2025-10-27,7
ORD-01871,CUST-0985,PROD-053,STORE-05,2025-06-01,8
ORD-01872,CUST-0764,PROD-082,STORE-15,2025-07-17,5
ORD-01873,CUST-0156,PROD-100,STORE-04,2025-09-16,2
ORD-01874,CUST-0135,PROD-024,STORE-01,2026-03-09,10
ORD-01875,CUST-0632,PROD-035,STORE-10,2024-07-17,10
ORD-01876,CUST-0628,PROD-030,STORE-10,2025-11-22,4
ORD-01877,CUST-0237,PROD-088,STORE-01,2025-02-02,6
ORD-01878,CUST-0082,PROD-089,STORE-13,2026-04-14,8
ORD-01879,CUST-0138,PROD-065,STORE-14,2025-05-14,10
ORD-01880,CUST-0481,PROD-092,STORE-11,2024-12-03,6
ORD-01881,CUST-0189,PROD-050,STORE-08,2024-12-12,8
ORD-01882,CUST-0141,PROD-021,STORE-04,2026-02-15,4
ORD-01883,CUST-0034,PROD-053,STORE-13,2025-06-10,1
ORD-01884,CUST-0948,PROD-035,STORE-07,2025-08-24,4
ORD-01885,CUST-0761,PROD-086,STORE-04,2025-04-13,4
ORD-01886,CUST-0068,PROD-023,STORE-15,2026-10-27,8
ORD-01887,CUST-0888,PROD-079,STORE-08,2024-11-20,6
ORD-01888,CUST-0888,PROD-059,STORE-15,2026-04-18,4
ORD-01889,CUST-0438,PROD-052,STORE-13,2025-06-21,1
ORD-01890,CUST-0623,PROD-095,STORE-14,2024-09-26,7
ORD-01891,CUST-0738,PROD-041,STORE-07,2025-03-21,10
ORD-01892,CUST-0962,PROD-096,STORE-10,2026-02-28,10
ORD-01893,CUST-0550,PROD-068,STORE-11,2026-06-01,1
ORD-01894,CUST-0534,PROD-014,STORE-08,2025-06-17,8
ORD-01895,CUST-0847,PROD-006,STORE-15,2025-05-08,4
ORD-01896,CUST-0532,PROD-069,STORE-07,2026-05-28,1
ORD-01897,CUST-GHOST-999,PROD-050,STORE-09,2026-03-21,1
ORD-01898,CUST-0195,PROD-038,STORE-08,2025-11-04,7
ORD-01899,CUST-0906,PROD-039,STORE-13,2025-12-20,5
ORD-01900,CUST-0473,PROD-022,STORE-07,2026-02-21,5
ORD-01901,CUST-0628,PROD-007,STORE-12,2026-10-27,9
ORD-01902,CUST-0926,PROD-019,STORE-08,2025-04-25,8
ORD-01903,CUST-0093,PROD-093,STORE-09,2024-06-27,2
ORD-01904,CUST-0185,PROD-100,STORE-10,2026-06-21,9
ORD-01905,CUST-0139,PROD-051,STORE-07,2025-04-08,6
ORD-01906,CUST-0462,PROD-004,STORE-03,2026-02-19,8
ORD-01907,CUST-0605,PROD-092,STORE-15,2024-12-12,4
ORD-01908,CUST-0904,PROD-059,STORE-02,2025-07-21,5
ORD-01909,CUST-0332,PROD-089,STORE-11,2025-01-28,3
ORD-01910,CUST-0736,PROD-094,STORE-02,2025-01-15,2
ORD-01911,CUST-0117,PROD-091,STORE-08,2026-05-06,6
ORD-01912,CUST-0088,PROD-068,STORE-12,2025-11-15,7
ORD-01913,CUST-0745,PROD-066,STORE-10,2025-01-13,3
ORD-01914,CUST-0388,PROD-071,STORE-07,2025-02-15,1
ORD-01915,CUST-0787,PROD-022,STORE-15,2026-04-04,6
ORD-01916,CUST-0580,PROD-085,STORE-14,2026-05-24,3
ORD-01917,CUST-0167,PROD-019,STORE-03,2026-03-01,1
ORD-01918,CUST-0430,PROD-040,STORE-05,2026-05-29,8
ORD-01919,CUST-0296,PROD-081,STORE-03,2025-05-10,2
ORD-01920,CUST-0921,PROD-017,STORE-04,2025-11-26,1
ORD-01921,CUST-0638,PROD-098,STORE-05,2024-12-26,1
ORD-01922,CUST-0470,PROD-064,STORE-14,2024-06-25,8
ORD-01923,CUST-0557,PROD-001,STORE-10,2026-05-22,8
ORD-01924,CUST-0244,PROD-028,STORE-10,2026-05-29,8
ORD-01925,CUST-0465,PROD-053,STORE-08,2025-05-09,2
ORD-01926,CUST-0616,PROD-077,STORE-01,2024-07-17,4
ORD-01927,CUST-0904,PROD-071,STORE-05,2024-07-04,10
ORD-01928,CUST-0644,PROD-072,STORE-14,2024-07-12,4
ORD-01929,CUST-0051,PROD-024,STORE-03,2024-10-19,1
ORD-01930,CUST-0669,PROD-045,STORE-01,2026-02-26,3
ORD-01931,CUST-0875,PROD-005,STORE-11,2025-04-08,10
ORD-01932,CUST-0859,PROD-078,STORE-05,2026-04-06,6
ORD-01933,CUST-0943,PROD-012,STORE-01,2026-03-18,2
ORD-01934,CUST-0427,PROD-023,STORE-03,2025-07-30,5
ORD-01935,CUST-0626,PROD-085,STORE-12,2026-03-20,10
ORD-01936,CUST-0587,PROD-072,STORE-03,2026-01-18,8
ORD-01937,CUST-0768,PROD-075,STORE-06,2025-09-30,1
ORD-01938,CUST-0096,PROD-099,STORE-05,2025-02-23,6
ORD-01939,CUST-0378,PROD-049,STORE-14,2025-03-09,2
ORD-01940,CUST-0777,PROD-055,STORE-14,2024-11-01,9
ORD-01941,CUST-0067,PROD-038,STORE-08,2025-09-09,3
ORD-01942,CUST-0125,PROD-089,STORE-14,2025-05-22,5
ORD-01943,CUST-0338,PROD-068,STORE-07,2024-12-26,9
ORD-01944,CUST-0215,PROD-090,STORE-04,2025-08-27,10
ORD-01945,CUST-0060,PROD-014,STORE-10,2025-04-21,9
ORD-01946,CUST-0090,PROD-062,STORE-12,2024-11-18,10
ORD-01947,CUST-0957,PROD-091,STORE-05,2025-10-13,7
ORD-01948,CUST-0624,PROD-041,STORE-05,2025-11-04,9
ORD-01949,CUST-0589,PROD-080,STORE-06,2025-04-23,3
ORD-01950,CUST-0630,PROD-073,STORE-08,2026-03-27,9
ORD-01951,CUST-0747,PROD-081,STORE-08,2024-08-01,8
ORD-01952,CUST-0828,PROD-024,STORE-15,2026-03-06,10
ORD-01953,CUST-0239,PROD-091,STORE-05,2026-06-15,4
ORD-01954,CUST-0002,PROD-016,STORE-01,2025-09-13,8
ORD-01955,CUST-0641,PROD-016,STORE-12,2025-05-21,4
ORD-01956,CUST-0819,PROD-079,STORE-07,2024-09-30,7
ORD-01957,CUST-0047,PROD-043,STORE-06,2026-06-21,9
ORD-01958,CUST-0826,PROD-082,STORE-04,2025-10-29,1
ORD-01959,CUST-0656,PROD-026,STORE-12,2025-04-21,5
ORD-01960,CUST-0261,PROD-009,STORE-05,2026-01-08,5
ORD-01961,CUST-0519,PROD-071,STORE-06,2024-11-03,1
ORD-01962,CUST-0117,PROD-088,STORE-06,2025-05-01,6
ORD-01963,CUST-0406,PROD-093,STORE-10,2026-05-25,10
ORD-01964,CUST-0984,PROD-004,STORE-14,2025-02-24,3
ORD-01965,CUST-0199,PROD-043,STORE-14,2025-07-28,6
ORD-01966,CUST-0945,PROD-087,STORE-08,2024-10-23,8
ORD-01967,CUST-0817,PROD-005,STORE-11,2025-05-27,3
ORD-01968,CUST-0494,PROD-020,STORE-11,2024-12-18,8
ORD-01969,CUST-0914,PROD-069,STORE-15,2024-09-07,6
ORD-01970,CUST-0474,PROD-053,STORE-15,2025-12-25,1
ORD-01971,CUST-0856,PROD-067,STORE-05,2026-03-06,10
ORD-01972,CUST-0743,PROD-087,STORE-06,2024-09-28,9
ORD-01973,CUST-0549,PROD-003,STORE-04,2025-07-18,10
ORD-01974,CUST-0702,PROD-043,STORE-13,2024-09-21,6
ORD-01975,CUST-0068,PROD-020,STORE-05,2025-10-25,1
ORD-01976,CUST-0348,PROD-049,STORE-11,2025-09-13,9
ORD-01977,CUST-0863,PROD-022,STORE-10,2026-02-21,10
ORD-01978,CUST-0399,PROD-024,STORE-10,2025-04-22,2
ORD-01979,CUST-0886,PROD-097,STORE-05,2026-04-07,6
ORD-01980,CUST-0727,PROD-005,STORE-05,2026-02-03,7
ORD-01981,CUST-0089,PROD-064,STORE-15,2025-10-22,4
ORD-01982,CUST-0381,PROD-058,STORE-14,2026-06-03,5
ORD-01983,CUST-0222,PROD-068,STORE-05,2025-01-10,3
ORD-01984,CUST-0115,PROD-048,STORE-13,2026-04-03,1
ORD-01985,CUST-0797,PROD-026,STORE-15,2025-08-25,2
ORD-01986,CUST-0455,PROD-065,STORE-01,2024-10-23,8
ORD-01987,CUST-0927,PROD-065,STORE-03,2025-02-27,4
ORD-01988,CUST-0349,PROD-062,STORE-12,2024-11-27,9
ORD-01989,CUST-0318,PROD-100,STORE-06,2024-09-02,3
ORD-01990,CUST-0788,PROD-013,STORE-14,2024-09-02,9
ORD-01991,CUST-0693,PROD-017,STORE-04,2024-07-11,1
ORD-01992,CUST-0471,PROD-050,STORE-12,2025-05-27,9
ORD-01993,CUST-0119,PROD-001,STORE-05,2024-06-30,1
ORD-01994,CUST-0704,PROD-077,STORE-14,2025-10-23,2
ORD-01995,CUST-0342,PROD-060,STORE-15,2026-02-10,1
ORD-01996,CUST-0106,PROD-067,STORE-13,2025-09-25,5
ORD-01997,CUST-0024,PROD-074,STORE-13,2024-10-18,5
ORD-01998,CUST-0655,PROD-027,STORE-06,2024-07-13,4
ORD-01999,CUST-0198,PROD-037,STORE-05,2025-10-15,9
ORD-02000,CUST-0327,PROD-099,STORE-08,2025-12-23,2
ORD-02001,CUST-0280,PROD-020,STORE-03,2025-08-18,5
ORD-02002,CUST-0118,PROD-002,STORE-10,2026-06-07,9
ORD-02003,CUST-GHOST-999,PROD-014,STORE-04,2024-08-22,9
ORD-02004,CUST-0359,PROD-071,STORE-06,2025-09-09,5
ORD-02005,CUST-0145,PROD-091,STORE-13,2025-04-15,5
ORD-02006,CUST-GHOST-999,PROD-032,STORE-03,2026-10-27,2
ORD-02007,CUST-0319,PROD-079,STORE-15,2026-01-19,6
ORD-02008,CUST-0554,PROD-057,STORE-01,2026-01-13,3
ORD-02009,CUST-0030,PROD-061,STORE-15,2024-10-01,1
ORD-02010,CUST-0109,PROD-050,STORE-01,2025-06-09,2
ORD-02011,CUST-0437,PROD-051,STORE-03,2025-10-27,10
ORD-02012,CUST-0913,PROD-076,STORE-11,2025-10-25,8
ORD-02013,CUST-0632,PROD-046,STORE-05,2026-02-15,6
ORD-02014,CUST-0838,PROD-026,STORE-12,2025-03-27,9
ORD-02015,CUST-0081,PROD-097,STORE-13,2024-11-13,8
ORD-02016,CUST-0582,PROD-017,STORE-02,2024-12-25,8
ORD-02017,CUST-0100,PROD-059,STORE-05,2025-11-10,8
ORD-02018,CUST-0482,PROD-030,STORE-04,2026-05-20,3
ORD-02019,CUST-0882,PROD-079,STORE-05,2024-12-11,6
ORD-02020,CUST-0402,PROD-024,STORE-12,2025-02-07,6
ORD-02021,CUST-0808,PROD-042,STORE-08,2024-11-19,8
ORD-02022,CUST-0031,PROD-009,STORE-08,2025-08-11,2
ORD-02023,CUST-0360,PROD-062,STORE-08,2026-04-05,3
ORD-02024,CUST-0290,PROD-099,STORE-06,2024-12-29,10
ORD-02025,CUST-0589,PROD-017,STORE-09,2026-01-07,2
ORD-02026,CUST-0416,PROD-092,STORE-13,2026-02-17,2
ORD-02027,CUST-0334,PROD-072,STORE-11,2026-03-10,2
ORD-02028,CUST-0812,PROD-039,STORE-09,2026-02-22,8
ORD-02029,CUST-0411,PROD-076,STORE-07,2025-04-11,4
ORD-02030,CUST-0636,PROD-032,STORE-09,2026-02-10,3
ORD-02031,CUST-0998,PROD-062,STORE-07,2025-01-10,2
ORD-02032,CUST-0349,PROD-027,STORE-14,2025-11-16,10
ORD-02033,CUST-0442,PROD-056,STORE-10,2024-08-01,6
ORD-02034,CUST-0558,PROD-089,STORE-04,2025-01-21,3
ORD-02035,CUST-0679,PROD-086,STORE-02,2024-08-25,10
ORD-02036,CUST-0857,PROD-063,STORE-02,2026-06-18,10
ORD-02037,CUST-0611,PROD-060,STORE-06,2024-10-11,9
ORD-02038,CUST-0100,PROD-057,STORE-03,2025-10-22,5
ORD-02039,CUST-0979,PROD-052,STORE-02,2024-07-09,10
ORD-02040,CUST-0112,PROD-088,STORE-14,2025-10-30,10
ORD-02041,CUST-0790,PROD-049,STORE-06,2025-09-14,8
ORD-02042,CUST-0661,PROD-085,STORE-01,2026-04-26,2
ORD-02043,CUST-0223,PROD-018,STORE-15,2024-09-10,10
ORD-02044,CUST-0925,PROD-097,STORE-11,2024-09-16,1
ORD-02045,CUST-0776,PROD-019,STORE-11,2025-06-13,3
ORD-02046,CUST-0464,PROD-069,STORE-05,2026-06-12,7
ORD-02047,CUST-0631,PROD-074,STORE-08,2025-09-27,4
ORD-02048,CUST-0211,PROD-088,STORE-15,2024-09-25,6
ORD-02049,CUST-0307,PROD-073,STORE-13,2024-09-13,5
ORD-02050,CUST-0941,PROD-056,STORE-12,2024-10-10,6
ORD-02051,CUST-0092,PROD-075,STORE-01,2025-01-27,10
ORD-02052,CUST-0523,PROD-052,STORE-14,2025-01-11,3
ORD-02053,CUST-0873,PROD-038,STORE-01,2026-05-17,6
ORD-02054,CUST-0923,PROD-071,STORE-01,2024-11-09,1
ORD-02055,CUST-0721,PROD-072,STORE-14,2024-09-02,6
ORD-02056,CUST-0113,PROD-037,STORE-14,2024-08-21,1
ORD-02057,CUST-0241,PROD-056,STORE-12,2025-07-10,10
ORD-02058,CUST-0404,PROD-081,STORE-06,2026-04-09,7
ORD-02059,CUST-0416,PROD-049,STORE-07,2025-03-29,9
ORD-02060,CUST-0217,PROD-085,STORE-03,2026-05-31,8
ORD-02061,CUST-0143,PROD-025,STORE-09,2026-04-04,7
ORD-02062,CUST-0864,PROD-047,STORE-14,2024-11-30,7
ORD-02063,CUST-0158,PROD-037,STORE-14,2025-04-21,3
ORD-02064,CUST-0138,PROD-002,STORE-02,2024-09-08,1
ORD-02065,CUST-0148,PROD-093,STORE-15,2025-07-08,8
ORD-02066,CUST-0674,PROD-056,STORE-03,2026-03-01,2
ORD-02067,CUST-0141,PROD-083,STORE-13,2024-07-09,7
ORD-02068,CUST-0881,PROD-059,STORE-15,2025-05-09,10
ORD-02069,CUST-0953,PROD-055,STORE-10,2024-08-18,3
ORD-02070,CUST-0466,PROD-066,STORE-07,2025-07-04,9
ORD-02071,CUST-0840,PROD-058,STORE-07,2025-10-20,6
ORD-02072,CUST-0232,PROD-024,STORE-07,2024-08-20,10
ORD-02073,CUST-0008,PROD-074,STORE-08,2024-12-02,4
ORD-02074,CUST-0730,PROD-065,STORE-05,2025-12-07,7
ORD-02075,CUST-0949,PROD-070,STORE-10,2025-05-14,6
ORD-02076,CUST-0035,PROD-005,STORE-10,2025-04-09,8
ORD-02077,CUST-0722,PROD-048,STORE-02,2026-10-27,10
ORD-02078,CUST-0494,PROD-089,STORE-02,2025-02-20,3
ORD-02079,CUST-0748,PROD-094,STORE-09,2025-10-27,5
ORD-02080,CUST-0477,PROD-067,STORE-02,2026-05-28,9
ORD-02081,CUST-0912,PROD-079,STORE-02,2025-06-07,4
ORD-02082,CUST-0484,PROD-081,STORE-12,2026-03-12,2
ORD-02083,CUST-0701,PROD-082,STORE-09,2024-10-25,10
ORD-02084,CUST-0320,PROD-079,STORE-01,2024-11-08,6
ORD-02085,CUST-0548,PROD-100,STORE-01,2025-02-09,8
ORD-02086,CUST-0465,PROD-066,STORE-15,2024-06-29,8
ORD-02087,CUST-0588,PROD-094,STORE-06,2026-05-24,7
ORD-02088,CUST-0362,PROD-038,STORE-05,2024-11-07,3
ORD-02089,CUST-0037,PROD-089,STORE-15,2025-11-16,10
ORD-02090,CUST-0768,PROD-039,STORE-12,2025-09-05,10
ORD-02091,CUST-0267,PROD-008,STORE-11,2025-10-25,8
ORD-02092,CUST-0593,PROD-022,STORE-10,2025-10-06,1
ORD-02093,CUST-0673,PROD-038,STORE-13,2026-04-16,10
ORD-02094,CUST-0028,PROD-037,STORE-08,2024-07-16,2
ORD-02095,CUST-0130,PROD-065,STORE-02,2024-09-21,5
ORD-02096,CUST-0259,PROD-017,STORE-10,2025-03-15,5
ORD-02097,CUST-0282,PROD-033,STORE-01,2025-03-18,2
ORD-02098,CUST-0619,PROD-023,STORE-15,2025-07-02,10
ORD-02099,CUST-0757,PROD-020,STORE-11,2025-10-11,8
ORD-02100,CUST-0379,PROD-023,STORE-05,2025-10-01,4
ORD-02101,CUST-0497,PROD-024,STORE-13,2025-08-20,9
ORD-02102,CUST-0883,PROD-005,STORE-06,2024-06-25,2
ORD-02103,CUST-0991,PROD-019,STORE-10,2024-10-23,3
ORD-02104,CUST-0858,PROD-064,STORE-13,2025-08-01,7
ORD-02105,CUST-0789,PROD-050,STORE-04,2026-01-19,8
ORD-02106,CUST-0744,PROD-082,STORE-03,2025-01-05,4
ORD-02107,CUST-0592,PROD-094,STORE-14,2026-06-11,6
ORD-02108,CUST-0056,PROD-083,STORE-05,2024-09-24,2
ORD-02109,CUST-0054,PROD-022,STORE-08,2024-11-18,7
ORD-02110,CUST-0488,PROD-039,STORE-08,2025-10-05,9
ORD-02111,CUST-0240,PROD-049,STORE-11,2024-07-14,7
ORD-02112,CUST-0486,PROD-034,STORE-03,2025-08-12,9
ORD-02113,CUST-0892,PROD-056,STORE-01,2024-07-09,5
ORD-02114,CUST-0950,PROD-058,STORE-07,2025-07-29,6
ORD-02115,CUST-GHOST-999,PROD-068,STORE-11,2025-07-24,1
ORD-02116,CUST-0100,PROD-069,STORE-11,2026-02-03,6
ORD-02117,CUST-0980,PROD-056,STORE-10,2024-10-18,5
ORD-02118,CUST-0344,PROD-035,STORE-05,2024-12-07,2
ORD-02119,CUST-0262,PROD-084,STORE-10,2026-04-26,7
ORD-02120,CUST-0473,PROD-099,STORE-11,2025-04-01,4
ORD-02121,CUST-0752,PROD-087,STORE-10,2024-09-19,4
ORD-02122,CUST-0533,PROD-044,STORE-11,2026-05-20,3
ORD-02123,CUST-0321,PROD-071,STORE-01,2024-12-07,1
ORD-02124,CUST-0852,PROD-009,STORE-01,2024-07-14,7
ORD-02125,CUST-0101,PROD-068,STORE-02,2025-03-03,8
ORD-02126,CUST-0360,PROD-029,STORE-12,2024-10-07,5
ORD-02127,CUST-0258,PROD-025,STORE-01,2024-12-09,1
ORD-02128,CUST-0635,PROD-012,STORE-01,2024-08-25,10
ORD-02129,CUST-0673,PROD-028,STORE-10,2026-10-27,2
ORD-02130,CUST-0726,PROD-016,STORE-02,2025-12-11,10
ORD-02131,CUST-0134,PROD-049,STORE-11,2026-06-22,10
ORD-02132,CUST-0823,PROD-024,STORE-15,2024-09-28,2
ORD-02133,CUST-0713,PROD-024,STORE-05,2025-01-15,5
ORD-02134,CUST-0479,PROD-085,STORE-15,2025-01-20,2
ORD-02135,CUST-0655,PROD-059,STORE-15,2025-07-01,5
ORD-02136,CUST-0788,PROD-055,STORE-12,2024-11-23,6
ORD-02137,CUST-0264,PROD-021,STORE-13,2024-09-01,2
ORD-02138,CUST-0284,PROD-100,STORE-01,2025-03-19,7
ORD-02139,CUST-0398,PROD-043,STORE-01,2025-12-23,5
ORD-02140,CUST-0979,PROD-034,STORE-03,2025-08-24,8
ORD-02141,CUST-0072,PROD-063,STORE-15,2025-11-10,4
ORD-02142,CUST-0625,PROD-051,STORE-03,2025-02-05,8
ORD-02143,CUST-0112,PROD-019,STORE-09,2025-06-19,7
ORD-02144,CUST-0224,PROD-079,STORE-11,2026-01-21,2
ORD-02145,CUST-0935,PROD-057,STORE-12,2026-03-12,5
ORD-02146,CUST-0106,PROD-005,STORE-02,2025-07-12,2
ORD-02147,CUST-0586,PROD-094,STORE-05,2025-05-26,8
ORD-02148,CUST-0020,PROD-064,STORE-03,2025-07-25,1
ORD-02149,CUST-0956,PROD-005,STORE-11,2025-04-28,7
ORD-02150,CUST-0273,PROD-020,STORE-12,2026-06-08,6
ORD-02151,CUST-0927,PROD-051,STORE-10,2024-11-18,1
ORD-02152,CUST-0528,PROD-091,STORE-13,2025-01-02,8
ORD-02153,CUST-0490,PROD-056,STORE-07,2024-11-03,2
ORD-02154,CUST-0554,PROD-029,STORE-01,2024-11-22,7
ORD-02155,CUST-0978,PROD-089,STORE-14,2025-12-07,8
ORD-02156,CUST-0125,PROD-073,STORE-09,2026-04-10,6
ORD-02157,CUST-0342,PROD-088,STORE-05,2026-05-12,7
ORD-02158,CUST-0057,PROD-081,STORE-11,2025-12-31,2
ORD-02159,CUST-0375,PROD-069,STORE-14,2025-01-26,6
ORD-02160,CUST-0083,PROD-059,STORE-13,2025-04-23,5
ORD-02161,CUST-0664,PROD-026,STORE-03,2024-09-09,9
ORD-02162,CUST-0041,PROD-050,STORE-11,2025-09-18,4
ORD-02163,CUST-0307,PROD-090,STORE-07,2026-02-28,2
ORD-02164,CUST-0646,PROD-089,STORE-06,2026-02-07,8
ORD-02165,CUST-0087,PROD-081,STORE-08,2025-09-21,4
ORD-02166,CUST-0144,PROD-005,STORE-04,2025-02-19,1
ORD-02167,CUST-0738,PROD-076,STORE-04,2024-10-28,8
ORD-02168,CUST-0399,PROD-009,STORE-13,2026-02-28,9
ORD-02169,CUST-0659,PROD-040,STORE-08,2024-11-28,9
ORD-02170,CUST-0989,PROD-058,STORE-01,2026-01-03,1
ORD-02171,CUST-0348,PROD-008,STORE-06,2025-07-05,1
ORD-02172,CUST-0416,PROD-016,STORE-04,2025-05-24,9
ORD-02173,CUST-0470,PROD-087,STORE-14,2026-05-08,9
ORD-02174,CUST-0153,PROD-095,STORE-10,2025-06-03,4
ORD-02175,CUST-0948,PROD-010,STORE-01,2025-05-17,3
ORD-02176,CUST-0501,PROD-084,STORE-01,2025-09-28,8
ORD-02177,CUST-0929,PROD-080,STORE-01,2026-01-23,4
ORD-02178,CUST-0719,PROD-084,STORE-03,2025-01-19,1
ORD-02179,CUST-0177,PROD-081,STORE-01,2026-03-17,5
ORD-02180,CUST-0841,PROD-013,STORE-08,2025-02-24,10
ORD-02181,CUST-0175,PROD-076,STORE-02,2025-10-18,2
ORD-02182,CUST-0117,PROD-064,STORE-10,2024-09-13,10
ORD-02183,CUST-0226,PROD-009,STORE-13,2025-10-06,4
ORD-02184,CUST-0437,PROD-044,STORE-13,2025-04-15,7
ORD-02185,CUST-0333,PROD-016,STORE-11,2025-05-21,10
ORD-02186,CUST-0559,PROD-018,STORE-06,2024-11-24,4
ORD-02187,CUST-0783,PROD-006,STORE-10,2025-09-05,3
ORD-02188,CUST-0344,PROD-009,STORE-02,2025-03-23,5
ORD-02189,CUST-0145,PROD-097,STORE-07,2025-04-08,3
ORD-02190,CUST-0714,PROD-048,STORE-09,2026-05-20,3
ORD-02191,CUST-0450,PROD-032,STORE-15,2026-10-27,10
ORD-02192,CUST-0042,PROD-018,STORE-02,2026-03-20,10
ORD-02193,CUST-0386,PROD-100,STORE-03,2024-08-10,1
ORD-02194,CUST-0901,PROD-063,STORE-02,2025-06-06,1
ORD-02195,CUST-0008,PROD-023,STORE-15,2024-10-29,2
ORD-02196,CUST-0724,PROD-084,STORE-10,2026-05-13,5
ORD-02197,CUST-0427,PROD-089,STORE-13,2024-07-18,8
ORD-02198,CUST-0709,PROD-017,STORE-04,2025-07-24,3
ORD-02199,CUST-GHOST-999,PROD-035,STORE-09,2025-01-04,8
ORD-02200,CUST-0422,PROD-031,STORE-03,2025-09-20,10
ORD-02201,CUST-GHOST-999,PROD-005,STORE-10,2025-05-06,3
ORD-02202,CUST-0735,PROD-064,STORE-10,2025-02-04,2
ORD-02203,CUST-0643,PROD-039,STORE-06,2025-10-04,7
ORD-02204,CUST-0005,PROD-072,STORE-04,2026-03-26,4
ORD-02205,CUST-0121,PROD-068,STORE-02,2026-05-04,10
ORD-02206,CUST-0371,PROD-098,STORE-09,2025-11-05,9
ORD-02207,CUST-0225,PROD-060,STORE-13,2025-08-08,4
ORD-02208,CUST-0284,PROD-007,STORE-04,2025-03-22,2
ORD-02209,CUST-0816,PROD-020,STORE-11,2025-04-27,8
ORD-02210,CUST-0510,PROD-023,STORE-03,2024-07-15,1
ORD-02211,CUST-0056,PROD-083,STORE-06,2024-09-19,5
ORD-02212,CUST-0215,PROD-056,STORE-05,2024-11-08,6
ORD-02213,CUST-0632,PROD-098,STORE-08,2026-03-12,1
ORD-02214,CUST-0107,PROD-095,STORE-01,2026-10-27,9
ORD-02215,CUST-0181,PROD-021,STORE-13,2025-05-21,1
ORD-02216,CUST-0497,PROD-066,STORE-02,2026-02-26,2
ORD-02217,CUST-0917,PROD-031,STORE-12,2024-11-13,8
ORD-02218,CUST-0607,PROD-075,STORE-06,2025-03-26,7
ORD-02219,CUST-0204,PROD-096,STORE-11,2024-12-29,6
ORD-02220,CUST-GHOST-999,PROD-100,STORE-02,2024-08-17,6
ORD-02221,CUST-0234,PROD-013,STORE-04,2024-12-06,7
ORD-02222,CUST-0891,PROD-026,STORE-07,2025-11-14,4
ORD-02223,CUST-0076,PROD-061,STORE-10,2025-04-06,8
ORD-02224,CUST-0056,PROD-056,STORE-03,2025-04-06,4
ORD-02225,CUST-0951,PROD-079,STORE-08,2024-10-12,3
ORD-02226,CUST-0397,PROD-048,STORE-03,2026-02-17,8
ORD-02227,CUST-0738,PROD-025,STORE-11,2025-02-21,6
ORD-02228,CUST-0999,PROD-035,STORE-04,2024-09-24,6
ORD-02229,CUST-0131,PROD-005,STORE-12,2024-06-29,10
ORD-02230,CUST-0062,PROD-036,STORE-03,2025-02-24,2
ORD-02231,CUST-GHOST-999,PROD-060,STORE-08,2025-12-08,7
ORD-02232,CUST-0176,PROD-098,STORE-06,2024-06-30,4
ORD-02233,CUST-0908,PROD-038,STORE-10,2025-12-30,3
ORD-02234,CUST-0809,PROD-082,STORE-10,2025-03-04,3
ORD-02235,CUST-0592,PROD-071,STORE-14,2024-12-05,4
