payment_id,order_id,amount,status
PAY-02659,ORD-02659,252.44,pending
PAY-02660,ORD-02660,1478.2,pending
PAY-02661,ORD-02661,384.24,completed
PAY-02662,ORD-02662,267.16,pending
PAY-02663,ORD-02663,2984.22,completed
PAY-02664,ORD-02664,2804.64,completed
PAY-02665,ORD-02665,376.68,completed
PAY-02666,ORD-02666,1329.9,completed
PAY-02667,ORD-02667,929.84,completed
PAY-02668,ORD-02668,2956.4,pending
PAY-02669,ORD-02669,1532.6,completed
PAY-02670,ORD-02670,1543.32,completed
PAY-02671,ORD-02671,3351.74,completed
PAY-02672,ORD-02672,4771.4,failed
PAY-02673,ORD-02673,591.65,completed
PAY-02674,ORD-02674,666.32,completed
PAY-02675,ORD-02675,1235.3,completed
PAY-02676,ORD-02676,3980.8,failed
PAY-02677,ORD-02677,1070.19,completed
PAY-02678,ORD-02678,1801.32,completed
PAY-02679,ORD-02679,1488.62,completed
PAY-02680,ORD-02680,3013.44,failed
PAY-02681,ORD-02681,3494.8,completed
PAY-02682,ORD-02682,581.7,completed
PAY-02683,ORD-02683,68.48,completed
PAY-02684,ORD-02684,2402.19,completed
PAY-02685,ORD-02685,741.18,completed
PAY-02686,ORD-02686,379.2,completed
PAY-02687,ORD-02687,828.66,completed
PAY-02688,ORD-02688,2382.48,completed
PAY-02689,ORD-02689,1130.04,completed
PAY-02690,ORD-02690,386.32,completed
PAY-02691,ORD-02691,180.66,completed
PAY-02692,ORD-02692,3324.48,failed
PAY-02693,ORD-02693,1985.4,completed
PAY-02694,ORD-02694,193.16,completed
PAY-02695,ORD-02695,635.4,completed
PAY-02696,ORD-02696,1492.8,completed
PAY-02697,ORD-02697,972.16,completed
PAY-02698,ORD-02698,1939.0,failed
PAY-02699,ORD-02699,211.48,completed
PAY-02700,ORD-02700,515.28,completed
PAY-02701,ORD-02701,1019.07,completed
PAY-02702,ORD-02702,396.09,pending
PAY-02703,ORD-02703,357.91,completed
PAY-02704,ORD-02704,2135.28,completed
PAY-02705,ORD-02705,672.28,completed
PAY-02706,ORD-02706,817.86,completed
PAY-02707,ORD-02707,4136.85,completed
PAY-02708,ORD-02708,886.6,completed
PAY-02709,ORD-02709,1158.96,completed
PAY-02710,ORD-02710,946.64,completed
PAY-02711,ORD-02711,972.16,completed
PAY-02712,ORD-02712,2621.1,completed
PAY-02713,ORD-02713,1464.88,pending
PAY-02714,ORD-02714,397.08,completed
PAY-02715,ORD-02715,1883.4,completed
PAY-02716,ORD-02716,2216.5,completed
PAY-02717,ORD-02717,832.37,completed
PAY-02718,ORD-02718,1326.32,pending
PAY-02719,ORD-02719,3025.26,completed
PAY-02720,ORD-02720,760.97,completed
PAY-02721,ORD-02721,645.28,completed
PAY-02722,ORD-02722,2615.46,completed
PAY-02723,ORD-02723,144.09,completed
PAY-02724,ORD-02724,1135.98,completed
PAY-02725,ORD-02725,1275.96,completed
PAY-02726,ORD-02726,1137.33,completed
PAY-02727,ORD-02727,103.42,completed
PAY-02728,ORD-02728,4368.5,completed
PAY-02729,ORD-02729,2984.22,completed
PAY-02730,ORD-02730,828.66,completed
PAY-02731,ORD-02731,1996.74,completed
PAY-02732,ORD-02732,2421.0,completed
PAY-02733,ORD-02733,378.6,failed
PAY-02734,ORD-02734,1264.89,completed
PAY-02735,ORD-02735,1516.44,completed
PAY-02736,ORD-02736,1900.9,completed
PAY-02737,ORD-02737,1601.46,completed
PAY-02738,ORD-02738,1929.44,completed
PAY-02739,ORD-02739,403.5,completed
PAY-02740,ORD-02740,330.75,completed
PAY-02741,ORD-02741,760.36,completed
PAY-02742,ORD-02742,1281.5,completed
PAY-02743,ORD-02743,602.52,completed
PAY-02744,ORD-02744,432.27,completed
PAY-02745,ORD-02745,429.4,completed
PAY-02746,ORD-02746,600.44,completed
PAY-02747,ORD-02747,620.52,failed
PAY-02748,ORD-02748,1989.48,pending
PAY-02749,ORD-02749,606.0,completed
PAY-02750,ORD-02750,403.5,completed
PAY-02751,ORD-02751,2008.4,failed
PAY-02752,ORD-02752,1070.19,completed
PAY-02753,ORD-02753,2637.66,completed
PAY-02754,ORD-02754,4222.1,failed
PAY-02755,ORD-02755,2563.54,pending
PAY-02756,ORD-02756,861.04,completed
PAY-02757,ORD-02757,1743.64,completed
PAY-02758,ORD-02758,3147.12,completed
PAY-02759,ORD-02759,467.53,completed
PAY-02760,ORD-02760,161.32,completed
PAY-02761,ORD-02761,900.66,completed
PAY-02762,ORD-02762,639.32,failed
PAY-02763,ORD-02763,3483.2,failed
PAY-02764,ORD-02764,3217.55,completed
PAY-02765,ORD-02765,687.04,completed
PAY-02766,ORD-02766,2401.76,completed
PAY-02767,ORD-02767,1191.24,completed
PAY-02768,ORD-02768,3888.64,failed
PAY-02769,ORD-02769,3075.66,completed
PAY-02770,ORD-02770,1686.52,completed
PAY-02771,ORD-02771,1130.04,completed
PAY-02772,ORD-02772,919.3,completed
PAY-02773,ORD-02773,161.32,completed
PAY-02774,ORD-02774,60.37,completed
PAY-02775,ORD-02775,264.06,completed
PAY-02776,ORD-02776,1085.35,completed
PAY-02777,ORD-02777,144.09,pending
PAY-02778,ORD-02778,123.53,completed
PAY-02779,ORD-02779,687.65,completed
PAY-02780,ORD-02780,221.44,completed
PAY-02781,ORD-02781,317.22,completed
PAY-02782,ORD-02782,905.84,completed
PAY-02783,ORD-02783,1100.24,completed
PAY-02784,ORD-02784,1405.88,completed
PAY-02785,ORD-02785,85.6,completed
PAY-02786,ORD-02786,2447.28,completed
PAY-02787,ORD-02787,2733.92,completed
PAY-02788,ORD-02788,2586.54,completed
PAY-02789,ORD-02789,3840.9,failed
PAY-02790,ORD-02790,3490.76,completed
PAY-02791,ORD-02791,1520.72,completed
PAY-02792,ORD-02792,227.42,completed
PAY-02793,ORD-02793,443.3,completed
PAY-02794,ORD-02794,1657.9,completed
PAY-02795,ORD-02795,3931.65,completed
PAY-02796,ORD-02796,3489.03,completed
PAY-02797,ORD-02797,3361.4,completed
PAY-02798,ORD-02798,3101.36,completed
PAY-02799,ORD-02799,3325.95,pending
PAY-02800,ORD-02800,1478.2,completed
PAY-02801,ORD-02801,154.1,completed
PAY-02802,ORD-02802,3425.49,completed
PAY-02803,ORD-02803,4388.0,completed
PAY-02804,ORD-02804,83.29,completed
PAY-02805,ORD-02805,1357.3,pending
PAY-02806,ORD-02806,2951.41,completed
PAY-02807,ORD-02807,701.16,completed
PAY-02808,ORD-02808,1329.9,completed
PAY-02809,ORD-02809,538.8,completed
PAY-02810,ORD-02810,412.59,completed
PAY-02811,ORD-02811,1226.79,completed
PAY-02812,ORD-02812,594.55,completed
PAY-02813,ORD-02813,427.65,completed
PAY-02814,ORD-02814,3071.6,completed
PAY-02815,ORD-02815,211.48,completed
PAY-02816,ORD-02816,3361.4,completed
PAY-02817,ORD-02817,4294.26,completed
PAY-02818,ORD-02818,55.59,completed
PAY-02819,ORD-02819,2397.15,completed
PAY-02820,ORD-02820,421.54,failed
PAY-02821,ORD-02821,108.71,completed
PAY-02822,ORD-02822,543.98,completed
PAY-02823,ORD-02823,815.76,completed
PAY-02824,ORD-02824,1323.68,completed
PAY-02825,ORD-02825,346.96,completed
PAY-02826,ORD-02826,601.11,pending
PAY-02827,ORD-02827,2145.64,completed
PAY-02828,ORD-02828,459.65,completed
PAY-02829,ORD-02829,3424.5,pending
PAY-02830,ORD-02830,482.36,completed
PAY-02831,ORD-02831,602.2,completed
PAY-02832,ORD-02832,1331.16,pending
PAY-02833,ORD-02833,3315.8,pending
PAY-02834,ORD-02834,256.3,completed
PAY-02835,ORD-02835,4305.2,completed
PAY-02836,ORD-02836,2824.5,completed
PAY-02837,ORD-02837,158.61,completed
PAY-02838,ORD-02838,3217.55,completed
PAY-02839,ORD-02839,2453.58,completed
PAY-02840,ORD-02840,1109.3,pending
PAY-02841,ORD-02841,77.05,pending
PAY-02842,ORD-02842,2273.16,completed
PAY-02843,ORD-02843,2050.44,completed
PAY-02844,ORD-02844,228.49,completed
PAY-02845,ORD-02845,376.68,completed
PAY-02846,ORD-02846,2617.11,completed
PAY-02847,ORD-02847,929.84,completed
PAY-02848,ORD-02848,514.44,completed
PAY-02849,ORD-02849,964.72,completed
PAY-02850,ORD-02850,384.24,completed
PAY-02851,ORD-02851,370.09,completed
PAY-02852,ORD-02852,3077.27,pending
PAY-02853,ORD-02853,290.22,completed
PAY-02854,ORD-02854,1369.8,completed
PAY-02855,ORD-02855,126.22,completed
PAY-02856,ORD-02856,682.26,completed
PAY-02857,ORD-02857,3505.8,pending
PAY-02858,ORD-02858,1614.0,completed
PAY-02859,ORD-02859,477.14,failed
PAY-02860,ORD-02860,4771.4,completed
PAY-02861,ORD-02861,121.66,completed
PAY-02862,ORD-02862,1023.39,completed
PAY-02863,ORD-02863,1773.2,completed
PAY-02864,ORD-02864,4305.2,completed
PAY-02865,ORD-02865,2907.9,completed
PAY-02866,ORD-02866,778.53,completed
PAY-02867,ORD-02867,661.84,completed
PAY-02868,ORD-02868,2179.55,pending
PAY-02869,ORD-02869,4478.4,completed
PAY-02870,ORD-02870,2424.6,pending
PAY-02871,ORD-02871,2392.18,pending
PAY-02872,ORD-02872,497.6,completed
PAY-02873,ORD-02873,3071.6,completed
PAY-02874,ORD-02874,475.83,completed
PAY-02875,ORD-02875,4294.26,completed
PAY-02876,ORD-02876,452.92,completed
PAY-02877,ORD-02877,795.97,completed
PAY-02878,ORD-02878,431.09,completed
PAY-02879,ORD-02879,775.34,completed
PAY-02880,ORD-02880,60.37,completed
PAY-02881,ORD-02881,598.57,completed
PAY-02882,ORD-02882,1186.76,completed
PAY-02883,ORD-02883,2216.5,completed
PAY-02884,ORD-02884,663.16,completed
PAY-02885,ORD-02885,60.22,completed
PAY-02886,ORD-02886,1989.48,pending
PAY-02887,ORD-02887,538.8,completed
PAY-02888,ORD-02888,352.4,completed
PAY-02889,ORD-02889,441.0,failed
PAY-02890,ORD-02890,2966.9,completed
PAY-02891,ORD-02891,533.82,completed
PAY-02892,ORD-02892,862.18,completed
PAY-02893,ORD-02893,103.42,pending
PAY-02894,ORD-02894,914.0,completed
PAY-02895,ORD-02895,2430.72,completed
PAY-02896,ORD-02896,2824.5,completed
PAY-02897,ORD-02897,478.82,completed
PAY-02898,ORD-02898,2121.0,completed
PAY-02899,ORD-02899,997.85,completed
PAY-02900,ORD-02900,4396.1,completed
PAY-02901,ORD-02901,2733.92,completed
PAY-02902,ORD-02902,3002.2,completed
PAY-02903,ORD-02903,142.55,completed
PAY-02904,ORD-02904,4359.1,completed
PAY-02905,ORD-02905,478.82,completed
PAY-02906,ORD-02906,1189.1,completed
PAY-02907,ORD-02907,3876.7,completed
PAY-02908,ORD-02908,433.7,completed
PAY-02909,ORD-02909,3970.8,pending
PAY-02910,ORD-02910,83.04,completed
PAY-02911,ORD-02911,339.69,completed
PAY-02912,ORD-02912,3959.73,completed
PAY-02913,ORD-02913,2894.16,pending
PAY-02914,ORD-02914,3959.73,completed
PAY-02915,ORD-02915,534.32,completed
PAY-02916,ORD-02916,237.0,completed
PAY-02917,ORD-02917,1262.2,completed
PAY-02918,ORD-02918,497.6,completed
PAY-02919,ORD-02919,4374.72,completed
PAY-02920,ORD-02920,1818.0,completed
PAY-02921,ORD-02921,1713.52,completed
PAY-02922,ORD-02922,850.64,completed
PAY-02923,ORD-02923,3013.44,completed
PAY-02924,ORD-02924,2284.9,completed
PAY-02925,ORD-02925,551.25,completed
PAY-02926,ORD-02926,220.5,completed
PAY-02927,ORD-02927,452.92,pending
PAY-02928,ORD-02928,69.52,completed
PAY-02929,ORD-02929,1087.1,completed
PAY-02930,ORD-02930,2114.4,completed
PAY-02931,ORD-02931,1722.08,completed
PAY-02932,ORD-02932,27.68,completed
PAY-02933,ORD-02933,757.32,completed
PAY-02934,ORD-02934,1378.95,completed
PAY-02935,ORD-02935,2669.1,completed
PAY-02936,ORD-02936,271.92,completed
PAY-02937,ORD-02937,192.12,completed
PAY-02938,ORD-02938,1453.95,completed
PAY-02939,ORD-02939,2617.11,completed
PAY-02940,ORD-02940,290.79,completed
PAY-02941,ORD-02941,171.76,completed
PAY-02942,ORD-02942,3483.2,completed
PAY-02943,ORD-02943,222.36,completed
PAY-02944,ORD-02944,2050.44,completed
PAY-02945,ORD-02945,651.21,pending
PAY-02946,ORD-02946,4216.3,completed
PAY-02947,ORD-02947,387.8,completed
PAY-02948,ORD-02948,200.37,completed
PAY-02949,ORD-02949,3489.03,completed
PAY-02950,ORD-02950,1370.94,completed
PAY-02951,ORD-02951,1200.88,completed
PAY-02952,ORD-02952,1132.3,completed
PAY-02953,ORD-02953,3489.03,completed
PAY-02954,ORD-02954,176.04,completed
PAY-02955,ORD-02955,1657.9,completed
PAY-02956,ORD-02956,2734.56,completed
PAY-02957,ORD-02957,3519.76,completed
PAY-02958,ORD-02958,946.64,completed
PAY-02959,ORD-02959,757.72,completed
PAY-02960,ORD-02960,2306.7,failed
PAY-02961,ORD-02961,3817.12,completed
PAY-02962,ORD-02962,2632.8,completed
PAY-02963,ORD-02963,1827.92,completed
PAY-02964,ORD-02964,970.34,completed
PAY-02965,ORD-02965,439.97,completed
PAY-02966,ORD-02966,342.04,completed
PAY-02967,ORD-02967,1409.6,pending
PAY-02968,ORD-02968,2101.54,completed
PAY-02969,ORD-02969,2493.36,completed
PAY-02970,ORD-02970,815.97,completed
PAY-02971,ORD-02971,3044.88,completed
PAY-02972,ORD-02972,1270.8,completed
PAY-02973,ORD-02973,3424.5,completed
PAY-02974,ORD-02974,2401.76,completed
PAY-02975,ORD-02975,645.28,pending
PAY-02976,ORD-02976,138.62,completed
PAY-02977,ORD-02977,1334.55,completed
PAY-02978,ORD-02978,593.38,completed
PAY-02979,ORD-02979,4374.72,pending
PAY-02980,ORD-02980,1903.05,completed
PAY-02981,ORD-02981,217.42,completed
PAY-02982,ORD-02982,2446.11,completed
PAY-02983,ORD-02983,661.5,completed
PAY-02984,ORD-02984,2017.5,failed
PAY-02985,ORD-02985,46.23,completed
PAY-02986,ORD-02986,3025.26,completed
PAY-02987,ORD-02987,429.4,completed
PAY-02988,ORD-02988,530.04,completed
PAY-02989,ORD-02989,3791.1,completed
PAY-02990,ORD-02990,3858.88,pending
PAY-02991,ORD-02991,768.9,completed
PAY-02992,ORD-02992,1028.88,completed
PAY-02993,ORD-02993,2076.08,completed
PAY-02994,ORD-02994,3923.19,completed
PAY-02995,ORD-02995,2739.6,pending
PAY-02996,ORD-02996,1522.44,completed
PAY-02997,ORD-02997,2031.54,completed
PAY-02998,ORD-02998,2402.19,pending
PAY-02999,ORD-02999,2170.7,completed
PAY-03000,ORD-03000,303.84,completed
PAY-03001,ORD-03001,2273.16,failed
PAY-03002,ORD-03002,598.57,completed
PAY-03003,ORD-03003,3025.26,completed
PAY-03004,ORD-03004,438.8,failed
PAY-03005,ORD-03005,62.19,completed
PAY-03006,ORD-03006,1102.5,completed
PAY-03007,ORD-03007,331.8,completed
PAY-03008,ORD-03008,386.32,completed
PAY-03009,ORD-03009,3989.44,completed
PAY-03010,ORD-03010,882.0,pending
PAY-03011,ORD-03011,1210.5,completed
PAY-03012,ORD-03012,1492.8,completed
PAY-03013,ORD-03013,1827.92,completed
PAY-03014,ORD-03014,55.36,completed
PAY-03015,ORD-03015,1994.72,completed
PAY-03016,ORD-03016,1065.42,completed
PAY-03017,ORD-03017,2050.44,completed
PAY-03018,ORD-03018,757.32,completed
PAY-03019,ORD-03019,241.98,completed
PAY-03020,ORD-03020,2126.88,completed
PAY-03021,ORD-03021,1816.57,completed
PAY-03022,ORD-03022,772.64,completed
PAY-03023,ORD-03023,1551.2,completed
PAY-03024,ORD-03024,237.0,completed
PAY-03025,ORD-03025,3427.04,completed
PAY-03026,ORD-03026,1285.14,completed
PAY-03027,ORD-03027,1488.62,completed
PAY-03028,ORD-03028,1839.12,completed
PAY-03029,ORD-03029,1323.68,completed
PAY-03030,ORD-03030,342.45,completed
PAY-03031,ORD-03031,2804.64,completed
PAY-03032,ORD-03032,581.15,completed
PAY-03033,ORD-03033,1226.79,completed
PAY-03034,ORD-03034,3065.2,completed
PAY-03035,ORD-03035,1357.3,completed
PAY-03036,ORD-03036,3788.6,completed
PAY-03037,ORD-03037,257.22,completed
PAY-03038,ORD-03038,3740.04,completed
PAY-03039,ORD-03039,715.82,completed
PAY-03040,ORD-03040,34.24,completed
PAY-03041,ORD-03041,4294.26,failed
PAY-03042,ORD-03042,434.14,completed
PAY-03043,ORD-03043,1741.32,completed
PAY-03044,ORD-03044,2155.45,completed
PAY-03045,ORD-03045,3888.64,completed
PAY-03046,ORD-03046,2373.52,completed
PAY-03047,ORD-03047,1405.88,completed
PAY-03048,ORD-03048,387.67,completed
PAY-03049,ORD-03049,808.2,completed
PAY-03050,ORD-03050,2863.28,completed
PAY-03051,ORD-03051,684.9,completed
PAY-03052,ORD-03052,3030.88,completed
PAY-03053,ORD-03053,1883.4,completed
PAY-03054,ORD-03054,415.56,completed
PAY-03055,ORD-03055,712.75,completed
PAY-03056,ORD-03056,2145.08,completed
PAY-03057,ORD-03057,296.69,completed
PAY-03058,ORD-03058,1108.96,completed
PAY-03059,ORD-03059,290.79,completed
PAY-03060,ORD-03060,1990.4,completed
PAY-03061,ORD-03061,1046.07,completed
PAY-03062,ORD-03062,757.72,completed
PAY-03063,ORD-03063,1827.92,completed
PAY-03064,ORD-03064,439.61,pending
PAY-03065,ORD-03065,810.8,completed
PAY-03066,ORD-03066,1226.08,completed
PAY-03067,ORD-03067,2454.06,completed
PAY-03068,ORD-03068,504.88,completed
PAY-03069,ORD-03069,1431.64,completed
PAY-03070,ORD-03070,427.65,completed
PAY-03071,ORD-03071,3103.1,completed
PAY-03072,ORD-03072,2872.92,failed
PAY-03073,ORD-03073,1838.6,completed
PAY-03074,ORD-03074,1738.44,completed
PAY-03075,ORD-03075,1200.88,completed
PAY-03076,ORD-03076,2872.92,completed
PAY-03077,ORD-03077,757.32,completed
PAY-03078,ORD-03078,3989.44,completed
PAY-03079,ORD-03079,1063.3,completed
PAY-03080,ORD-03080,384.09,completed
PAY-03081,ORD-03081,1598.3,completed
PAY-03082,ORD-03082,879.22,completed
PAY-03083,ORD-03083,3064.4,completed
PAY-03084,ORD-03084,2694.0,completed
PAY-03085,ORD-03085,2321.06,completed
PAY-03086,ORD-03086,870.66,completed
PAY-03087,ORD-03087,1744.74,completed
PAY-03088,ORD-03088,715.82,completed
PAY-03089,ORD-03089,3695.5,completed
PAY-03090,ORD-03090,810.8,completed
PAY-03091,ORD-03091,123.53,completed
PAY-03092,ORD-03092,739.1,completed
PAY-03093,ORD-03093,2466.8,completed
PAY-03094,ORD-03094,613.04,completed
PAY-03095,ORD-03095,2929.76,completed
PAY-03096,ORD-03096,2998.66,completed
PAY-03097,ORD-03097,1747.4,completed
PAY-03098,ORD-03098,68.48,completed
PAY-03099,ORD-03099,551.25,completed
PAY-03100,ORD-03100,436.85,completed
PAY-03101,ORD-03101,1985.4,completed
PAY-03102,ORD-03102,288.18,completed
PAY-03103,ORD-03103,2758.68,completed
PAY-03104,ORD-03104,1431.64,completed
PAY-03105,ORD-03105,1216.2,completed
PAY-03106,ORD-03106,266.91,completed
PAY-03107,ORD-03107,333.16,pending
PAY-03108,ORD-03108,346.96,completed
PAY-03109,ORD-03109,3505.8,completed
PAY-03110,ORD-03110,1738.44,completed
PAY-03111,ORD-03111,2401.76,completed
PAY-03112,ORD-03112,1773.2,completed
PAY-03113,ORD-03113,3002.2,completed
PAY-03114,ORD-03114,4035.0,completed
PAY-03115,ORD-03115,433.7,completed
PAY-03116,ORD-03116,361.32,completed
PAY-03117,ORD-03117,1621.6,completed
PAY-03118,ORD-03118,3002.2,completed
PAY-03119,ORD-03119,581.7,completed
PAY-03120,ORD-03120,421.54,pending
PAY-03121,ORD-03121,1903.05,completed
PAY-03122,ORD-03122,2757.96,completed
PAY-03123,ORD-03123,2035.53,completed
PAY-03124,ORD-03124,687.65,completed
PAY-03125,ORD-03125,3677.2,completed
PAY-03126,ORD-03126,882.0,completed
PAY-03127,ORD-03127,176.04,completed
PAY-03128,ORD-03128,1135.98,pending
PAY-03129,ORD-03129,68.48,completed
PAY-03130,ORD-03130,2382.48,completed
PAY-03131,ORD-03131,832.9,completed
PAY-03132,ORD-03132,80.66,completed
PAY-03133,ORD-03133,528.7,completed
PAY-03134,ORD-03134,2713.69,completed
PAY-03135,ORD-03135,1616.4,pending
PAY-03136,ORD-03136,92.46,completed
PAY-03137,ORD-03137,723.94,completed
PAY-03138,ORD-03138,1200.88,failed
PAY-03139,ORD-03139,361.32,completed
PAY-03140,ORD-03140,15.41,completed
PAY-03141,ORD-03141,1073.73,completed
PAY-03142,ORD-03142,142.2,completed
PAY-03143,ORD-03143,3065.2,completed
PAY-03144,ORD-03144,1136.58,completed
PAY-03145,ORD-03145,111.18,completed
PAY-03146,ORD-03146,832.37,completed
PAY-03147,ORD-03147,30.82,completed
PAY-03148,ORD-03148,2713.69,failed
PAY-03149,ORD-03149,1501.1,pending
PAY-03150,ORD-03150,2145.08,pending
PAY-03151,ORD-03151,962.71,completed
PAY-03152,ORD-03152,236.66,completed
PAY-03153,ORD-03153,520.44,completed
PAY-03154,ORD-03154,267.16,completed
PAY-03155,ORD-03155,1297.55,completed
PAY-03156,ORD-03156,3546.4,completed
PAY-03157,ORD-03157,997.85,completed
PAY-03158,ORD-03158,1985.4,completed
PAY-03159,ORD-03159,581.7,completed
PAY-03160,ORD-03160,83.04,completed
PAY-03161,ORD-03161,749.61,completed
PAY-03162,ORD-03162,555.9,completed
PAY-03163,ORD-03163,1278.64,completed
PAY-03164,ORD-03164,1038.04,pending
PAY-03165,ORD-03165,806.6,completed
PAY-03166,ORD-03166,173.48,completed
PAY-03167,ORD-03167,761.22,completed
PAY-03168,ORD-03168,212.66,completed
PAY-03169,ORD-03169,2819.2,pending
PAY-03170,ORD-03170,271.92,completed
PAY-03171,ORD-03171,138.62,completed
PAY-03172,ORD-03172,439.97,completed
PAY-03173,ORD-03173,319.66,failed
PAY-03174,ORD-03174,237.0,completed
PAY-03175,ORD-03175,499.74,completed
PAY-03176,ORD-03176,1801.32,pending
PAY-03177,ORD-03177,803.36,completed
PAY-03178,ORD-03178,1902.53,completed
PAY-03179,ORD-03179,2453.58,completed
PAY-03180,ORD-03180,220.5,completed
PAY-03181,ORD-03181,2392.18,completed
PAY-03182,ORD-03182,3662.2,completed
PAY-03183,ORD-03183,1686.52,completed
PAY-03184,ORD-03184,3448.72,completed
PAY-03185,ORD-03185,322.64,completed
PAY-03186,ORD-03186,520.44,completed
PAY-03187,ORD-03187,86.74,completed
PAY-03188,ORD-03188,3444.16,completed
PAY-03189,ORD-03189,331.8,completed
PAY-03190,ORD-03190,817.86,completed
PAY-03191,ORD-03191,2401.76,completed
PAY-03192,ORD-03192,232.46,failed
PAY-03193,ORD-03193,4986.8,completed
PAY-03194,ORD-03194,1070.19,failed
PAY-03195,ORD-03195,543.33,completed
PAY-03196,ORD-03196,607.68,completed
PAY-03197,ORD-03197,3980.8,pending
PAY-03198,ORD-03198,3448.72,pending
PAY-03199,ORD-03199,760.36,completed
PAY-03200,ORD-03200,886.6,completed
PAY-03201,ORD-03201,193.9,pending
PAY-03202,ORD-03202,3071.6,completed
PAY-03203,ORD-03203,568.55,completed
PAY-03204,ORD-03204,753.36,pending
PAY-03205,ORD-03205,3295.98,completed
PAY-03206,ORD-03206,17.12,completed
PAY-03207,ORD-03207,913.96,pending
PAY-03208,ORD-03208,603.7,completed
PAY-03209,ORD-03209,3057.95,completed
PAY-03210,ORD-03210,832.37,completed
PAY-03211,ORD-03211,3931.65,completed
PAY-03212,ORD-03212,775.6,completed
PAY-03213,ORD-03213,429.4,completed
PAY-03214,ORD-03214,333.54,completed
PAY-03215,ORD-03215,494.12,completed
PAY-03216,ORD-03216,333.54,completed
PAY-03217,ORD-03217,4570.0,completed
PAY-03218,ORD-03218,17.38,completed
PAY-03219,ORD-03219,2145.08,completed
PAY-03220,ORD-03220,2742.0,completed
PAY-03221,ORD-03221,1492.8,completed
PAY-03222,ORD-03222,3788.6,completed
PAY-03223,ORD-03223,478.82,completed
PAY-03224,ORD-03224,1025.22,pending
PAY-03225,ORD-03225,473.52,completed
PAY-03226,ORD-03226,665.58,failed
PAY-03227,ORD-03227,422.21,completed
PAY-03228,ORD-03228,4113.0,pending
PAY-03229,ORD-03229,528.7,completed
